Producto - Descripción,Cliente - Descripción,Fecha,Pedido_piezas,Pedido_MXN,Factura_piezas,Factura_MXN
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/05/2022,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/05/2023,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/05/2024,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/05/2025,100000,10700000,100000,10700000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/06/2019,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/06/2020,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/06/2021,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/06/2022,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/06/2023,15200,1672000,15200,1672000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/06/2024,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/06/2025,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/07/2019,75000,6600000,75000,6600000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/07/2020,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/07/2021,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/07/2022,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/07/2023,13200,1452000,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/07/2024,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/07/2025,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/08/2019,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/08/2020,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/08/2021,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/08/2022,30000,3300000,30000,3300000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/08/2023,11200,1232000,11200,1232000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/08/2024,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/08/2025,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/09/2019,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/09/2020,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/09/2021,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/09/2022,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/09/2023,50000,5500000,50000,5500000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/09/2024,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/09/2025,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/10/2019,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/10/2020,100000,7623306,100000,7623306
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/10/2021,150000,12300000,150000,12300000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/10/2022,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/10/2023,52800,5808000,52800,5808000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/10/2024,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/11/2019,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/11/2020,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/11/2021,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/11/2022,10000,1100000,10000,1100000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/11/2023,50000,5500000,50000,5500000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/11/2024,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/12/2019,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/12/2020,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/12/2021,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/12/2022,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/12/2023,26400,2904000,26400,2904000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/12/2024,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/01/2019,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/01/2020,50000,4400000,37200,3273600
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/01/2021,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/01/2022,88200,6736960,88000,6720160
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/01/2023,300000,33000000,61400,6754000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/01/2024,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/01/2025,40000,4280000,40000,4280000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/02/2019,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/02/2020,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/02/2021,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/02/2022,55,6380,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/02/2023,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/02/2024,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/02/2025,10,1070,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/03/2019,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/03/2020,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/03/2021,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/03/2022,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/03/2023,18600,2046000,18600,2046000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/03/2024,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/03/2025,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/04/2019,20810,2027473,375,31238
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/04/2020,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/04/2021,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/04/2022,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/04/2023,12000,1320000,2400,264000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/04/2024,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/04/2025,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/05/2019,20000,1666000,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/05/2020,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/05/2021,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/05/2022,20000,2200000,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/05/2023,36000,3960000,22000,2420000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/05/2024,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/05/2025,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/06/2019,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/06/2020,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/06/2021,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/06/2022,60000,6600000,22600,2486000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/06/2023,23600,2596000,23400,2574000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/06/2024,10000,1100000,10000,1100000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/06/2025,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/07/2019,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/07/2020,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/07/2021,20800,1601915,20800,1601915
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/07/2022,157400,17314000,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/07/2023,23400,2574000,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/07/2024,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/07/2025,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/08/2019,15400,1355200,15400,1355200
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/08/2020,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/08/2021,13200,1056024,12000,1056000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/08/2022,100000,11000000,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/08/2023,15000,1650000,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/08/2024,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/08/2025,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/09/2019,5000,440000,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/09/2020,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/09/2021,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/09/2022,40000,4400000,40000,4400000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/09/2023,40000,4400000,40000,4400000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/09/2024,30000,2940000,30000,2940000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/09/2025,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/10/2019,79400,7117200,56400,4963200
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/10/2020,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/10/2021,22000,1760040,22000,1760040
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/10/2022,100000,11000000,91600,10076000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/10/2023,20000,2200000,20000,2200000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/10/2024,20400,2239200,20000,2200000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/11/2019,9600,844800,9600,844800
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/11/2020,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/11/2021,60000,4581889,60000,4581889
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/11/2022,140000,15400000,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/11/2023,60000,6600000,60000,6600000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/11/2024,84000,9240000,80000,8800000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/12/2019,30000,2880000,30000,2880000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/12/2020,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/12/2021,44000,3360080,1600,122223
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/12/2022,200000,22000000,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/12/2023,40000,4400000,40000,4400000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/12/2024,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/01/2019,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/01/2020,1000,96000,1000,96000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/01/2021,625,13,625,13
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/01/2022,25000,2609900,25000,2609900
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/01/2023,50000,5500000,20000,2200000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/01/2024,40000,4400000,20000,2200000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/01/2025,800,85600,800,85600
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/02/2019,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/02/2020,14405,1295568,4005,294368
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/02/2021,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/02/2022,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/02/2023,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/02/2024,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/02/2025,20000,2140000,20000,2140000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/03/2019,10000,960000,10000,960000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/03/2020,31200,3286400,20800,2288000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/03/2021,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/03/2022,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/03/2023,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/03/2024,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/03/2025,200,21400,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/04/2019,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/04/2020,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/04/2021,10000,760000,10000,760000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/04/2022,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/04/2023,50000,5500000,17200,1892000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/04/2024,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/04/2025,4200,449400,4200,449400
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/05/2019,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/05/2020,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/05/2021,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/05/2022,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/05/2023,35000,3850000,35000,3850000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/05/2024,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/05/2025,400,42800,200,21400
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/06/2019,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/06/2020,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/06/2021,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/06/2022,15000,1650000,15000,1650000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/06/2023,34400,3784000,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/06/2024,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/06/2025,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/07/2019,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/07/2020,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/07/2021,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/07/2022,15000,1650000,15000,1650000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/07/2023,29000,3190000,29000,3190000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/07/2024,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/07/2025,5800,632200,5800,632200
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/08/2019,200,19200,200,19200
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/08/2020,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/08/2021,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/08/2022,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/08/2023,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/08/2024,3000,330000,3000,330000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/08/2025,8600,937400,8600,937400
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/09/2019,400,38400,400,38400
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/09/2020,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/09/2021,6000,540000,6000,540000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/09/2022,15000,1650000,15000,1650000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/09/2023,15000,1650000,15000,1650000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/09/2024,15000,1650000,15000,1650000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/09/2025,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/10/2019,3600,335232,3600,335232
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/10/2020,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/10/2021,13000,1080020,13000,1080020
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/10/2022,85000,9350000,85000,9350000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/10/2023,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/10/2024,10600,1166000,10600,1166000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/11/2019,4200,403200,4200,403200
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/11/2020,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/11/2021,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/11/2022,100000,11000000,64000,7040000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/11/2023,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/11/2024,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/12/2019,7000,672000,7000,672000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/12/2020,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/12/2021,4200,378000,2400,216000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/12/2022,105000,11550000,82000,9020000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/12/2023,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/12/2024,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/01/2019,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/01/2020,41400,3974400,15000,1440000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/01/2021,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/01/2022,59000,6844000,59000,6844000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/01/2023,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/01/2024,6000,660000,6000,660000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/01/2025,950,85158,950,85158
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/02/2019,36600,3440400,36600,3440400
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/02/2020,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/02/2021,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/02/2022,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/02/2023,265,5,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/02/2024,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/02/2025,10000,1070000,10000,1070000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/03/2019,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/03/2020,122400,12792000,74400,8184000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/03/2021,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/03/2022,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/03/2023,100000,11000000,72800,8008000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/03/2024,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/03/2025,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/04/2019,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/04/2020,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/04/2021,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/04/2022,58800,6468000,29400,3234000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/04/2023,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/04/2024,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/04/2025,20000,2140000,20000,2140000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/05/2019,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/05/2020,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/05/2021,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/05/2022,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/05/2023,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/05/2024,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/05/2025,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/06/2019,0,0,0,0
