Producto - Descripción,Cliente - Descripción,Fecha,Pedido_piezas,Pedido_MXN,Factura_piezas,Factura_MXN
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/04/2024,867165,103733974,808195,96737897
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/04/2025,698385,83608286,697765,83534686
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/05/2019,1833200,189605768,1762000,181350420
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/05/2020,1462230,136597724,1361830,123756608
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/05/2021,1237350,88811194,636240,50407405
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/05/2022,1104500,132906629,579300,69161245
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/05/2023,2585755,311677140,811970,98643555
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/05/2024,521400,62757600,520600,62661600
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/05/2025,890370,104829158,884980,104131962
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/06/2019,2351400,251269944,2109000,223244700
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/06/2020,1508600,136116800,1508600,136116800
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/06/2021,234800,20962420,234800,20962420
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/06/2022,1199430,143036442,670180,80683356
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/06/2023,3580565,429485619,2475015,296820289
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/06/2024,520765,61538411,520235,61491093
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/06/2025,185570,22179806,184965,22104806
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/07/2019,820635,87039219,561035,59104891
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/07/2020,770600,70740152,743800,67327752
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/07/2021,595800,52535010,595800,52535010
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/07/2022,6277135,756529271,2633335,316536271
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/07/2023,2173055,261472088,1729400,208233488
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/07/2024,726420,86946992,726390,86943332
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/07/2025,687635,82027627,686150,81859112
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/08/2019,872200,87697428,846800,85056312
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/08/2020,95910,9556858,75910,7276858
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/08/2021,1981000,177789140,1958800,176785300
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/08/2022,2532185,310131675,1029160,126847075
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/08/2023,2010695,241146806,1806845,216685812
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/08/2024,2512975,301919006,2512775,301895006
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/08/2025,995605,119426614,995205,119376214
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/09/2019,1022585,102574879,1013970,101792374
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/09/2020,401800,37712071,357400,33415271
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/09/2021,274265,26814120,274265,26814120
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/09/2022,2747925,333426358,847560,102376683
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/09/2023,1722090,205298218,1721865,205276752
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/09/2024,1832635,218447309,1831795,218352757
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/09/2025,1853620,220244800,1852000,220036000
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/10/2019,1667800,162477384,1556600,151137360
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/10/2020,1607910,139319861,1607710,139299861
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/10/2021,1561690,145648278,1560090,145509013
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/10/2022,4159600,502668800,2248400,273221200
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/10/2023,1341475,160920821,1218475,146160821
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/10/2024,2446270,292328519,2442465,291887849
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/11/2019,1604200,160488844,1499200,150198844
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/11/2020,788495,70588506,788200,70588500
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/11/2021,1929295,169552344,1246995,111259061
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/11/2022,5904855,707939961,1887315,225824155
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/11/2023,1357665,162840579,1357570,162830332
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/11/2024,1931225,231695027,1923390,230743246
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/12/2019,900970,85499293,875800,82579573
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/12/2020,1286630,116224258,1279275,115478418
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/12/2021,1728365,156550830,1462535,131065478
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/12/2022,5786210,694491600,1114200,133810400
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/12/2023,2472935,296402726,2426570,290844365
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Total Descripción,01/12/2024,1633695,195501143,1631470,195258821
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/01/2019,178800,15835240,54200,4988800
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/01/2020,954200,90298514,329200,30630284
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/01/2021,60625,5285754,60425,5267754
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/01/2022,1134220,111504538,685200,66055460
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/01/2023,2956455,325161226,345040,37875486
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/01/2024,344200,37790800,319400,35034000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/01/2025,403600,43326552,403085,43276515
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/02/2019,294400,27596600,131200,12276280
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/02/2020,378405,36096770,135205,12889568
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/02/2021,26000,2304000,26000,2304000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/02/2022,595675,60778156,142420,15661312
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/02/2023,1003960,110321527,534945,58762946
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/02/2024,85760,9407849,85760,9407849
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/02/2025,180425,19335553,174585,18710583
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/03/2019,310600,27750400,96200,8817960
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/03/2020,1005000,103045923,326600,34838640
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/03/2021,10800,965701,10800,965701
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/03/2022,265635,30147308,68035,7867308
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/03/2023,1745700,192035130,570300,62711130
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/03/2024,394675,43408744,380750,41890003
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/03/2025,24935,2708434,735,72434
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/04/2019,120820,11724706,14575,1423878
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/04/2020,497585,51686390,487200,50564226
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/04/2021,217165,15001393,216975,14985442
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/04/2022,1470910,151799386,368110,39795845
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/04/2023,862120,94759727,123895,13555601
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/04/2024,81545,8980757,80800,8900000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/04/2025,312600,33456000,292000,31251800
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/05/2019,177190,16539820,68200,6170080
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/05/2020,630400,60817248,480400,45617248
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/05/2021,232475,15925520,107475,8102478
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/05/2022,164315,18588939,69515,7733739
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/05/2023,872200,95942000,353800,38918000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/05/2024,29800,3304000,29400,3257600
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/05/2025,166310,17780662,156420,16721524
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/06/2019,301000,27370160,186800,16806400
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/06/2020,193200,17002978,190600,16742978
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/06/2021,44695,3712067,44400,3712061
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/06/2022,351485,38919737,180990,20255516
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/06/2023,1206440,132659861,723240,79507861
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/06/2024,109010,11774134,108995,11772853
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/06/2025,159895,17105819,135095,14449619
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/07/2019,123400,11184057,123400,11184057
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/07/2020,63200,5991518,63200,5991518
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/07/2021,79515,6707764,78800,6666507
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/07/2022,1800765,200025857,387870,42699346
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/07/2023,506270,56180597,166270,18646197
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/07/2024,105335,11371083,105320,11369792
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/07/2025,115830,12605560,113715,12387980
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/08/2019,143800,13198060,90000,8317600
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/08/2020,33800,3182000,31800,2962000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/08/2021,360600,28540524,359400,28540500
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/08/2022,596310,68024700,102600,11691600
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/08/2023,624410,68659615,321810,35373615
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/08/2024,72000,7881000,72000,7881000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/08/2025,54600,5954000,53400,5823200
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/09/2019,196125,18677439,62920,6019980
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/09/2020,136200,11521722,136000,11499722
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/09/2021,134685,12114450,124600,11206800
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/09/2022,494000,56202000,166000,18812000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/09/2023,435200,47982400,430400,47454400
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/09/2024,266015,28784450,203000,21828400
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/09/2025,273200,29183600,271400,28985200
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/10/2019,437000,40027439,230800,21448077
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/10/2020,167800,13425264,167800,13425264
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/10/2021,493045,41901626,492500,41867619
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/10/2022,1267800,141388800,679400,75391600
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/10/2023,465200,51172000,464800,51128000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/10/2024,326200,36012000,323800,35732000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/11/2019,460200,43287926,193000,18334326
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/11/2020,89500,7713917,89200,7685117
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/11/2021,483815,39380608,483690,39369358
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/11/2022,2216535,243583015,378335,41381015
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/11/2023,275885,30309037,275885,30309037
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/11/2024,268400,29289539,262550,28637939
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/12/2019,211200,20249604,61400,5894400
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/12/2020,103895,8854492,103895,8854492
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/12/2021,277585,23349771,92685,8287302
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/12/2022,1273215,140089258,221400,24354000
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/12/2023,456510,50430490,409125,44955236
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Total Descripción,01/12/2024,197000,21032800,63400,6738400
ANTIBIOTICO TABLETA 1,Total Descripción,01/01/2019,685895,20772578,583395,14807278
ANTIBIOTICO TABLETA 1,Total Descripción,01/01/2020,266500,14420519,266500,14420519
ANTIBIOTICO TABLETA 1,Total Descripción,01/01/2021,432275,26509333,335990,20269008
ANTIBIOTICO TABLETA 1,Total Descripción,01/01/2022,711225,52997978,692000,51884620
ANTIBIOTICO TABLETA 1,Total Descripción,01/01/2023,3402705,265573582,382705,29880582
ANTIBIOTICO TABLETA 1,Total Descripción,01/01/2024,723955,56590833,723955,56590833
ANTIBIOTICO TABLETA 1,Total Descripción,01/01/2025,311560,24933934,309000,24729000
ANTIBIOTICO TABLETA 1,Total Descripción,01/02/2019,589180,22602426,449000,14718950
ANTIBIOTICO TABLETA 1,Total Descripción,01/02/2020,214000,11269700,214000,11269700
ANTIBIOTICO TABLETA 1,Total Descripción,01/02/2021,138735,7904055,138310,7904046
ANTIBIOTICO TABLETA 1,Total Descripción,01/02/2022,325360,24239787,219860,17261133
ANTIBIOTICO TABLETA 1,Total Descripción,01/02/2023,860005,67292341,312000,24336000
ANTIBIOTICO TABLETA 1,Total Descripción,01/02/2024,345500,27059000,345000,27020000
ANTIBIOTICO TABLETA 1,Total Descripción,01/02/2025,595010,43087293,595010,43087293
ANTIBIOTICO TABLETA 1,Total Descripción,01/03/2019,251750,10372325,162750,5491675
ANTIBIOTICO TABLETA 1,Total Descripción,01/03/2020,760000,45269554,432000,27544493
ANTIBIOTICO TABLETA 1,Total Descripción,01/03/2021,206000,11529500,206000,11529500
ANTIBIOTICO TABLETA 1,Total Descripción,01/03/2022,132885,10218838,107200,8022222
ANTIBIOTICO TABLETA 1,Total Descripción,01/03/2023,1861480,145195192,225480,17587192
ANTIBIOTICO TABLETA 1,Total Descripción,01/03/2024,359000,28381000,339000,26521000
ANTIBIOTICO TABLETA 1,Total Descripción,01/03/2025,164435,11556047,163935,11516047
ANTIBIOTICO TABLETA 1,Total Descripción,01/04/2019,196665,10747815,194690,10621600
ANTIBIOTICO TABLETA 1,Total Descripción,01/04/2020,263000,17976474,254500,17373519
ANTIBIOTICO TABLETA 1,Total Descripción,01/04/2021,22460,1186049,22395,1186048
ANTIBIOTICO TABLETA 1,Total Descripción,01/04/2022,120940,9815285,120940,9815285
ANTIBIOTICO TABLETA 1,Total Descripción,01/04/2023,739760,57652064,211760,16492634
ANTIBIOTICO TABLETA 1,Total Descripción,01/04/2024,357000,27877000,356500,27837000
ANTIBIOTICO TABLETA 1,Total Descripción,01/04/2025,163685,11466310,163415,11447050
ANTIBIOTICO TABLETA 1,Total Descripción,01/05/2019,146500,7009187,137000,6448167
ANTIBIOTICO TABLETA 1,Total Descripción,01/05/2020,304500,21379500,179500,11629500
ANTIBIOTICO TABLETA 1,Total Descripción,01/05/2021,151975,9880616,151500,9855385
ANTIBIOTICO TABLETA 1,Total Descripción,01/05/2022,401385,29608663,401385,29608663
ANTIBIOTICO TABLETA 1,Total Descripción,01/05/2023,441560,34441680,121000,9438000
ANTIBIOTICO TABLETA 1,Total Descripción,01/05/2024,136030,10671400,135530,10632400
ANTIBIOTICO TABLETA 1,Total Descripción,01/05/2025,183025,12827750,183000,12826000
ANTIBIOTICO TABLETA 1,Total Descripción,01/06/2019,261500,15621060,251500,15021060
ANTIBIOTICO TABLETA 1,Total Descripción,01/06/2020,163190,11444065,95150,6681725
ANTIBIOTICO TABLETA 1,Total Descripción,01/06/2021,135045,7694804,132585,7534774
ANTIBIOTICO TABLETA 1,Total Descripción,01/06/2022,619515,53255398,613500,52745524
ANTIBIOTICO TABLETA 1,Total Descripción,01/06/2023,770550,60102354,632550,49338354
ANTIBIOTICO TABLETA 1,Total Descripción,01/06/2024,405000,31314550,405000,31314550
ANTIBIOTICO TABLETA 1,Total Descripción,01/06/2025,166505,11655440,166000,11620000
ANTIBIOTICO TABLETA 1,Total Descripción,01/07/2019,42000,2000636,42000,2000636
ANTIBIOTICO TABLETA 1,Total Descripción,01/07/2020,135590,8247650,135590,8247650
ANTIBIOTICO TABLETA 1,Total Descripción,01/07/2021,248220,15787730,247615,15774851
ANTIBIOTICO TABLETA 1,Total Descripción,01/07/2022,375405,30321793,375105,30302065
ANTIBIOTICO TABLETA 1,Total Descripción,01/07/2023,369600,29220548,190010,15212539
ANTIBIOTICO TABLETA 1,Total Descripción,01/07/2024,146500,11488000,146500,11488000
ANTIBIOTICO TABLETA 1,Total Descripción,01/07/2025,157480,11046426,156000,10924000
ANTIBIOTICO TABLETA 1,Total Descripción,01/08/2019,253150,14248950,248150,13970750
ANTIBIOTICO TABLETA 1,Total Descripción,01/08/2020,727000,37225100,725000,37097600
ANTIBIOTICO TABLETA 1,Total Descripción,01/08/2021,377675,22504234,371160,22387133
ANTIBIOTICO TABLETA 1,Total Descripción,01/08/2022,544470,42548859,543305,42458065
ANTIBIOTICO TABLETA 1,Total Descripción,01/08/2023,327405,25537055,33905,2644055
ANTIBIOTICO TABLETA 1,Total Descripción,01/08/2024,333010,26029780,332500,25990000
ANTIBIOTICO TABLETA 1,Total Descripción,01/08/2025,304000,21284000,290500,20339000
ANTIBIOTICO TABLETA 1,Total Descripción,01/09/2019,156000,8955000,153500,8812500
ANTIBIOTICO TABLETA 1,Total Descripción,01/09/2020,165500,9769210,165000,9730210
ANTIBIOTICO TABLETA 1,Total Descripción,01/09/2021,199500,12330800,199000,12296800
ANTIBIOTICO TABLETA 1,Total Descripción,01/09/2022,722425,56264499,718305,55989892
ANTIBIOTICO TABLETA 1,Total Descripción,01/09/2023,487420,38018663,434420,33884663
ANTIBIOTICO TABLETA 1,Total Descripción,01/09/2024,321205,25134990,321200,25134600
ANTIBIOTICO TABLETA 1,Total Descripción,01/09/2025,433985,30290839,433485,30255839
ANTIBIOTICO TABLETA 1,Total Descripción,01/10/2019,453500,25141266,453500,25141266
ANTIBIOTICO TABLETA 1,Total Descripción,01/10/2020,399055,23217052,358555,20827552
ANTIBIOTICO TABLETA 1,Total Descripción,01/10/2021,256895,15457489,254595,15318549
ANTIBIOTICO TABLETA 1,Total Descripción,01/10/2022,921175,71851650,901000,70278000
ANTIBIOTICO TABLETA 1,Total Descripción,01/10/2023,627500,48945000,605500,47229000
ANTIBIOTICO TABLETA 1,Total Descripción,01/10/2024,401000,31366000,401000,31366000
ANTIBIOTICO TABLETA 1,Total Descripción,01/11/2019,526000,28183496,526000,28183496
ANTIBIOTICO TABLETA 1,Total Descripción,01/11/2020,148000,8395535,148000,8395535
ANTIBIOTICO TABLETA 1,Total Descripción,01/11/2021,483000,29217760,341000,20410937
ANTIBIOTICO TABLETA 1,Total Descripción,01/11/2022,1288005,100324624,909280,70790467
ANTIBIOTICO TABLETA 1,Total Descripción,01/11/2023,432500,33735000,428000,33384000
ANTIBIOTICO TABLETA 1,Total Descripción,01/11/2024,262000,20395000,260000,20235000
ANTIBIOTICO TABLETA 1,Total Descripción,01/12/2019,295255,16735343,293500,16621808
ANTIBIOTICO TABLETA 1,Total Descripción,01/12/2020,114320,6427539,114320,6427539
ANTIBIOTICO TABLETA 1,Total Descripción,01/12/2021,156780,9898526,35375,2329910
ANTIBIOTICO TABLETA 1,Total Descripción,01/12/2022,3910020,305107560,1218500,95043000
ANTIBIOTICO TABLETA 1,Total Descripción,01/12/2023,421000,32966000,421000,32966000
ANTIBIOTICO TABLETA 1,Total Descripción,01/12/2024,98015,7636170,96000,7479000
ANTIDIARREICO TABLETAS,Total Descripción,01/01/2019,215310,14340580,185440,12344364
ANTIDIARREICO TABLETAS,Total Descripción,01/01/2020,212220,16258216,212220,16258216
ANTIDIARREICO TABLETAS,Total Descripción,01/01/2021,178155,19487493,153855,16717293
ANTIDIARREICO TABLETAS,Total Descripción,01/01/2022,355235,40289766,282895,32394436
ANTIDIARREICO TABLETAS,Total Descripción,01/01/2023,543895,65122495,119185,14157295
ANTIDIARREICO TABLETAS,Total Descripción,01/01/2024,112320,13478400,93600,11232000
ANTIDIARREICO TABLETAS,Total Descripción,01/01/2025,144485,17213526,144465,17211736
ANTIDIARREICO TABLETAS,Total Descripción,01/02/2019,243700,16424027,166860,11198907
ANTIDIARREICO TABLETAS,Total Descripción,01/02/2020,38880,3046756,34830,2751949
ANTIDIARREICO TABLETAS,Total Descripción,01/02/2021,138415,14436646,108220,10994416
ANTIDIARREICO TABLETAS,Total Descripción,01/02/2022,178345,20657686,82405,9364846
ANTIDIARREICO TABLETAS,Total Descripción,01/02/2023,535140,64166247,192330,23029047
ANTIDIARREICO TABLETAS,Total Descripción,01/02/2024,234835,27800543,221965,26321663
ANTIDIARREICO TABLETAS,Total Descripción,01/02/2025,142950,17151534,142920,17148064
ANTIDIARREICO TABLETAS,Total Descripción,01/03/2019,385750,25438415,66610,4484921
ANTIDIARREICO TABLETAS,Total Descripción,01/03/2020,221130,18869137,146610,12701835
ANTIDIARREICO TABLETAS,Total Descripción,01/03/2021,160640,17477079,111230,12067899
ANTIDIARREICO TABLETAS,Total Descripción,01/03/2022,265325,31135595,36005,4215322
ANTIDIARREICO TABLETAS,Total Descripción,01/03/2023,658710,79045200,223470,26816400
ANTIDIARREICO TABLETAS,Total Descripción,01/03/2024,232065,27567427,179415,21249427
ANTIDIARREICO TABLETAS,Total Descripción,01/03/2025,152000,18049115,151970,18045877
ANTIDIARREICO TABLETAS,Total Descripción,01/04/2019,330470,25973634,277100,21847366
ANTIDIARREICO TABLETAS,Total Descripción,01/04/2020,281885,24508168,253535,22183468
ANTIDIARREICO TABLETAS,Total Descripción,01/04/2021,196390,21414009,165630,18206145
ANTIDIARREICO TABLETAS,Total Descripción,01/04/2022,621650,71700852,41330,4944924
ANTIDIARREICO TABLETAS,Total Descripción,01/04/2023,642365,76984317,94805,11277117
ANTIDIARREICO TABLETAS,Total Descripción,01/04/2024,304200,36504000,182520,21902400
ANTIDIARREICO TABLETAS,Total Descripción,01/04/2025,126120,15109620,126110,15108538
ANTIDIARREICO TABLETAS,Total Descripción,01/05/2019,195210,15443045,132840,10478814
ANTIDIARREICO TABLETAS,Total Descripción,01/05/2020,119880,10782396,119880,10782396
ANTIDIARREICO TABLETAS,Total Descripción,01/05/2021,294710,31802686,261630,28258957
ANTIDIARREICO TABLETAS,Total Descripción,01/05/2022,258450,30874874,1260,147724
ANTIDIARREICO TABLETAS,Total Descripción,01/05/2023,350130,41889794,81215,9729785
ANTIDIARREICO TABLETAS,Total Descripción,01/05/2024,229320,27487980,218790,26224380
ANTIDIARREICO TABLETAS,Total Descripción,01/05/2025,98200,11743526,98190,11742444
ANTIDIARREICO TABLETAS,Total Descripción,01/06/2019,204120,16232613,176580,14091084
ANTIDIARREICO TABLETAS,Total Descripción,01/06/2020,228820,20697857,183250,16434952
ANTIDIARREICO TABLETAS,Total Descripción,01/06/2021,169290,18996177,157950,17703417
ANTIDIARREICO TABLETAS,Total Descripción,01/06/2022,289980,34555840,5850,702000
ANTIDIARREICO TABLETAS,Total Descripción,01/06/2023,590735,70686160,246755,29442794
ANTIDIARREICO TABLETAS,Total Descripción,01/06/2024,156645,18782108,156645,18782108
ANTIDIARREICO TABLETAS,Total Descripción,01/06/2025,204250,24499988,136405,16360517
ANTIDIARREICO TABLETAS,Total Descripción,01/07/2019,323170,25352225,316295,24836869
ANTIDIARREICO TABLETAS,Total Descripción,01/07/2020,189645,18765415,182355,18138374
ANTIDIARREICO TABLETAS,Total Descripción,01/07/2021,379260,42004037,267480,29261117
