Producto - Descripción,Cliente - Descripción,Fecha,Pedido_piezas,Pedido_MXN,Factura_piezas,Factura_MXN
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/09/2026,15960,0,15906,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/10/2026,49426,948056,49223,942375
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/11/2026,22070,897780,22085,892401
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/12/2026,15853,474028,15834,471188
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/01/2027,45572,1343079,45554,1335032
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/02/2027,14356,0,14293,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/03/2027,60491,4488899,59692,4462004
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/04/2027,56895,13433706,57234,13445812
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/05/2027,36505,8953410,36792,8963875
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/06/2027,13350,0,13285,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/07/2027,17902,0,15778,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/08/2027,16202,0,16122,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/09/2027,18496,0,18442,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/10/2025,19655,2015051,42177,3400566
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/11/2025,56834,5971111,50080,4992817
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/12/2025,40229,4228626,20047,1376926
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/01/2026,66385,6845910,41944,3237011
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/02/2026,0,0,9799,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/03/2026,1749,184977,12551,345549
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/04/2026,2290,235344,10178,45453
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/05/2026,8290,882353,13054,408713
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/06/2026,11959,1314437,17788,996970
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/07/2026,22428,2421630,11689,101344
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/08/2026,15020,1610466,11880,104402
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/09/2026,16582,1740123,26109,2015308
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/10/2026,29523,3070043,43510,3281768
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/11/2026,62707,6610725,52987,5369544
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/12/2026,43724,4616408,22954,1240677
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/01/2027,68464,7081012,44851,3340217
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/02/2027,0,0,12706,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/03/2027,2485,271393,15458,311356
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/04/2027,2729,287736,13085,40956
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/05/2027,8551,914117,15961,368270
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/06/2027,12114,1333694,20695,898318
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/07/2027,22520,2433306,14596,91316
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/08/2027,15075,1617544,14787,94071
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/09/2027,16614,1744414,29016,1815890
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/10/2025,6269,632838,17169,1823673
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/11/2025,8301,886377,7493,749933
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/12/2025,16844,1835209,13334,1440646
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/01/2026,18702,2034082,11210,1227463
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/02/2026,6486,677643,6583,698685
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/03/2026,2728,282004,1413,149905
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/04/2026,9484,1010784,4506,460077
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/05/2026,5341,587226,5390,592257
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/06/2026,6817,749872,1664,185604
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/07/2026,7610,835450,7736,847647
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/08/2026,2989,326398,3259,351087
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/09/2026,7487,813053,7527,818088
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/10/2026,14683,1566000,17739,1900873
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/11/2026,13549,1479101,9370,1006084
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/12/2026,16844,1835209,13488,1466924
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/01/2027,18702,2034082,10581,1145109
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/02/2027,6486,677643,6410,672729
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/03/2027,2728,282004,1601,172778
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/04/2027,9484,1010784,4602,473679
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/05/2027,5341,587226,5342,587220
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/06/2027,6817,749872,1621,179907
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/07/2027,7610,835450,7744,848200
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/08/2027,2989,326398,3276,353153
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/09/2027,7487,813053,7527,818323
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/10/2025,103431,11252557,62741,6777725
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/11/2025,21149,2270261,5573,567800
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/12/2025,8478,650769,747,68557
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/01/2026,11156,1211048,7833,867675
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/02/2026,4921,491633,4775,499891
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/03/2026,23740,2545798,13638,1481031
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/04/2026,11904,1299713,10248,1114545
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/05/2026,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/06/2026,7859,848525,4873,515015
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/07/2026,10505,1152266,6530,712349
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/08/2026,3695,402139,139,12592
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/09/2026,44120,4593426,54450,5717875
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/10/2026,91194,9878184,62741,6777725
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/11/2026,21149,2270261,5573,567800
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/12/2026,8478,650769,747,68557
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/01/2027,11156,1211048,7833,867675
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/02/2027,4921,491633,4775,499891
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/03/2027,23740,2545798,13638,1481031
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/04/2027,11904,1299713,10248,1114545
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/05/2027,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/06/2027,7859,848525,4873,515015
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/07/2027,10505,1152266,6530,712349
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/08/2027,3695,402139,139,12592
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/09/2027,44120,4593426,54450,5717875
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/10/2025,19774,2242870,25571,2386411
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/11/2025,28448,3252054,19812,1613514
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/12/2025,10896,1380374,18735,1574962
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/01/2026,3433,364064,11115,354689
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/02/2026,4415,397570,11013,293767
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/03/2026,4172,441194,11893,432009
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/04/2026,10305,1257916,16715,1047104
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/05/2026,8783,1040295,15280,847039
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/06/2026,12918,1409505,18502,1044904
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/07/2026,8312,1134569,16812,1339695
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/08/2026,114,16992,7697,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/09/2026,1831,232089,9640,255593
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/10/2026,19774,2338813,29184,2462401
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/11/2026,28448,3291716,22202,1636107
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/12/2026,10896,1396770,20878,1581679
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/01/2027,3433,370842,13207,356686
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/02/2027,4415,400372,13095,294361
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/03/2027,4172,442352,13972,432186
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/04/2027,10305,1258395,18794,1047156
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/05/2027,8783,1040493,17359,847055
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/06/2027,12918,1409587,20581,1044908
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/07/2027,8312,1134603,18891,1339696
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/08/2027,114,17006,9776,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/09/2027,1831,232095,11719,255593
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/10/2025,35937,4877886,40374,4221667
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/11/2025,0,705648,6970,678981
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/12/2025,15671,2489518,14567,1441929
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/01/2026,45227,5683823,18640,1937832
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/02/2026,39264,4646338,21264,2326560
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/03/2026,99350,11185747,21066,2279566
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/04/2026,24723,3379958,27791,2908554
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/05/2026,26137,3397369,19926,1966420
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/06/2026,19237,2113083,17780,1962144
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/07/2026,860,351803,1193,134429
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/08/2026,5860,862356,6179,684906
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/09/2026,20762,2589746,11290,1227165
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/10/2026,42926,4877886,43883,4577767
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/11/2026,2375,705648,6970,678981
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/12/2026,20159,2489518,14567,1441929
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/01/2027,48823,5683823,18640,1937832
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/02/2027,42146,4646338,21264,2326560
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/03/2027,101659,11185747,21066,2279566
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/04/2027,26573,3379958,27791,2908554
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/05/2027,27620,3397369,19926,1966420
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/06/2027,20425,2113083,17780,1962144
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/07/2027,1811,351803,1193,134429
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/08/2027,6623,862356,6179,684906
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/09/2027,21373,2589746,11290,1227165
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/10/2025,45420,4611186,42044,5244102
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/11/2025,48178,5015357,36620,3909947
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/12/2025,52754,5575859,24663,2605446
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/01/2026,101553,10602677,53532,6601238
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/02/2026,31593,3260473,22313,2698909
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/03/2026,26437,2709113,16560,1834161
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/04/2026,25777,2610496,20477,2463992
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/05/2026,28111,2768230,25493,2819230
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/06/2026,24189,2481914,13981,1921717
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/07/2026,28958,3019074,15878,1814832
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/08/2026,40866,4455001,21697,2618772
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/09/2026,36974,3856372,25140,2545444
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/10/2026,61440,6327474,52054,5244102
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/11/2026,61987,6463703,35910,3909947
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/12/2026,63580,6739569,25279,2605446
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/01/2027,110414,11555532,69225,6601238
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/02/2027,38703,4034964,24363,2698909
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/03/2027,32194,3340424,13073,1834161
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/04/2027,30419,3124527,20786,2463992
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/05/2027,31861,3186949,23069,2819230
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/06/2027,27216,2822936,18383,1921717
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/07/2027,31402,3296835,15698,1814832
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/08/2027,42839,4681231,22193,2618772
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente Otros,01/09/2027,38567,4040633,22240,2545444
ANTIBIOTICO TABLETA 1,Cliente 1,01/10/2025,73887,5187019,97221,7163904
ANTIBIOTICO TABLETA 1,Cliente 1,01/11/2025,81001,5761704,97395,7254547
ANTIBIOTICO TABLETA 1,Cliente 1,01/12/2025,134298,10314593,78735,6095933
ANTIBIOTICO TABLETA 1,Cliente 1,01/01/2026,80545,6213823,105950,8246627
ANTIBIOTICO TABLETA 1,Cliente 1,01/02/2026,62017,4654337,98250,7595552
ANTIBIOTICO TABLETA 1,Cliente 1,01/03/2026,21454,1531183,54916,4308560
ANTIBIOTICO TABLETA 1,Cliente 1,01/04/2026,43978,3378376,73426,5820368
ANTIBIOTICO TABLETA 1,Cliente 1,01/05/2026,53181,3832419,86077,6494488
ANTIBIOTICO TABLETA 1,Cliente 1,01/06/2026,47438,3540089,91332,7114979
ANTIBIOTICO TABLETA 1,Cliente 1,01/07/2026,10990,803560,50234,4059128
ANTIBIOTICO TABLETA 1,Cliente 1,01/08/2026,34702,2426311,50569,3958297
ANTIBIOTICO TABLETA 1,Cliente 1,01/09/2026,37533,2664045,79815,6189437
ANTIBIOTICO TABLETA 1,Cliente 1,01/10/2026,78170,5530574,128167,9754583
ANTIBIOTICO TABLETA 1,Cliente 1,01/11/2026,85104,6090898,125477,9610926
ANTIBIOTICO TABLETA 1,Cliente 1,01/12/2026,138228,10630025,98143,7773560
ANTIBIOTICO TABLETA 1,Cliente 1,01/01/2027,84311,6516069,122725,9694875
ANTIBIOTICO TABLETA 1,Cliente 1,01/02/2027,65624,4943948,111732,8774340
ANTIBIOTICO TABLETA 1,Cliente 1,01/03/2027,24910,1808687,66906,5352631
ANTIBIOTICO TABLETA 1,Cliente 1,01/04/2027,47289,3644280,84068,6747537
ANTIBIOTICO TABLETA 1,Cliente 1,01/05/2027,56352,4087207,95976,7351942
ANTIBIOTICO TABLETA 1,Cliente 1,01/06/2027,50476,3784226,100653,7919152
ANTIBIOTICO TABLETA 1,Cliente 1,01/07/2027,13901,1037491,59203,4828866
ANTIBIOTICO TABLETA 1,Cliente 1,01/08/2027,37490,2650463,59284,4703146
ANTIBIOTICO TABLETA 1,Cliente 1,01/09/2027,40204,2878828,88367,6917602
ANTIBIOTICO TABLETA 1,Cliente 2,01/10/2025,41530,3139067,56445,3786086
ANTIBIOTICO TABLETA 1,Cliente 2,01/11/2025,10864,0,14533,444090
ANTIBIOTICO TABLETA 1,Cliente 2,01/12/2025,51983,3013907,48873,3232748
ANTIBIOTICO TABLETA 1,Cliente 2,01/01/2026,99447,7738580,58199,4426081
ANTIBIOTICO TABLETA 1,Cliente 2,01/02/2026,15522,1757133,39252,2769916
ANTIBIOTICO TABLETA 1,Cliente 2,01/03/2026,70549,5399320,35551,2355463
ANTIBIOTICO TABLETA 1,Cliente 2,01/04/2026,0,0,3485,91949
ANTIBIOTICO TABLETA 1,Cliente 2,01/05/2026,9612,1030353,13754,900033
ANTIBIOTICO TABLETA 1,Cliente 2,01/06/2026,12227,1238900,32340,2413684
ANTIBIOTICO TABLETA 1,Cliente 2,01/07/2026,0,0,4285,227858
ANTIBIOTICO TABLETA 1,Cliente 2,01/08/2026,36777,3045920,42989,3168751
ANTIBIOTICO TABLETA 1,Cliente 2,01/09/2026,50105,4541065,68590,5125286
ANTIBIOTICO TABLETA 1,Cliente 2,01/10/2026,56235,4453379,75747,5402784
ANTIBIOTICO TABLETA 1,Cliente 2,01/11/2026,26994,1679998,31342,1905306
ANTIBIOTICO TABLETA 1,Cliente 2,01/12/2026,65380,4872413,57815,4074084
ANTIBIOTICO TABLETA 1,Cliente 2,01/01/2027,112445,9296186,65343,5120169
ANTIBIOTICO TABLETA 1,Cliente 2,01/02/2027,27057,3062557,43322,3198571
ANTIBIOTICO TABLETA 1,Cliente 2,01/03/2027,81315,6493390,38618,2689175
ANTIBIOTICO TABLETA 1,Cliente 2,01/04/2027,0,0,5316,307589
ANTIBIOTICO TABLETA 1,Cliente 2,01/05/2027,18612,1798833,15080,1061800
ANTIBIOTICO TABLETA 1,Cliente 2,01/06/2027,20446,1882961,33158,2521318
ANTIBIOTICO TABLETA 1,Cliente 2,01/07/2027,0,0,4861,306704
ANTIBIOTICO TABLETA 1,Cliente 2,01/08/2027,43685,3498312,43352,3222213
ANTIBIOTICO TABLETA 1,Cliente 2,01/09/2027,56439,4920212,68841,5163855
ANTIBIOTICO TABLETA 1,Cliente 3,01/10/2025,210411,15483349,107097,7901016
ANTIBIOTICO TABLETA 1,Cliente 3,01/11/2025,112565,8421242,66435,5356891
ANTIBIOTICO TABLETA 1,Cliente 3,01/12/2025,307433,23966129,52188,4152317
ANTIBIOTICO TABLETA 1,Cliente 3,01/01/2026,335876,25733732,48834,3329438
ANTIBIOTICO TABLETA 1,Cliente 3,01/02/2026,132529,9368613,62350,4094576
ANTIBIOTICO TABLETA 1,Cliente 3,01/03/2026,98835,7190731,26131,1871936
ANTIBIOTICO TABLETA 1,Cliente 3,01/04/2026,78177,5909866,27677,1957084
ANTIBIOTICO TABLETA 1,Cliente 3,01/05/2026,15404,1012377,12461,775353
ANTIBIOTICO TABLETA 1,Cliente 3,01/06/2026,108632,8927650,102259,8433422
ANTIBIOTICO TABLETA 1,Cliente 3,01/07/2026,38274,2759804,23645,1613840
ANTIBIOTICO TABLETA 1,Cliente 3,01/08/2026,39750,3029494,38819,2972613
ANTIBIOTICO TABLETA 1,Cliente 3,01/09/2026,38528,2752472,37048,2668539
ANTIBIOTICO TABLETA 1,Cliente 3,01/10/2026,119979,8954126,87907,6580740
ANTIBIOTICO TABLETA 1,Cliente 3,01/11/2026,82974,6213108,66435,5050889
ANTIBIOTICO TABLETA 1,Cliente 3,01/12/2026,297750,23219355,52188,4081395
ANTIBIOTICO TABLETA 1,Cliente 3,01/01/2027,332708,25481179,48834,3313001
ANTIBIOTICO TABLETA 1,Cliente 3,01/02/2027,131492,9283202,62350,4090767
ANTIBIOTICO TABLETA 1,Cliente 3,01/03/2027,98495,7161846,26131,1871053
ANTIBIOTICO TABLETA 1,Cliente 3,01/04/2027,78066,5900097,27677,1956879
ANTIBIOTICO TABLETA 1,Cliente 3,01/05/2027,15368,1009073,12461,775306
ANTIBIOTICO TABLETA 1,Cliente 3,01/06/2027,108621,8926533,102259,8433411
ANTIBIOTICO TABLETA 1,Cliente 3,01/07/2027,38270,2759426,23645,1613838
ANTIBIOTICO TABLETA 1,Cliente 3,01/08/2027,39748,3029367,38819,2972613
ANTIBIOTICO TABLETA 1,Cliente 3,01/09/2027,38528,2752429,37048,2668538
ANTIBIOTICO TABLETA 1,Cliente 4,01/10/2025,10001,808012,9289,733885
ANTIBIOTICO TABLETA 1,Cliente 4,01/11/2025,32004,1810741,32066,1822599
ANTIBIOTICO TABLETA 1,Cliente 4,01/12/2025,6767,577671,6690,562211
ANTIBIOTICO TABLETA 1,Cliente 4,01/01/2026,16583,1474931,14377,1263493
ANTIBIOTICO TABLETA 1,Cliente 4,01/02/2026,49360,4273123,45125,3774030
ANTIBIOTICO TABLETA 1,Cliente 4,01/03/2026,10984,264503,11122,280204
ANTIBIOTICO TABLETA 1,Cliente 4,01/04/2026,20533,1789002,18928,1628281
ANTIBIOTICO TABLETA 1,Cliente 4,01/05/2026,4696,354865,4703,358152
ANTIBIOTICO TABLETA 1,Cliente 4,01/06/2026,2143,175083,0,0
ANTIBIOTICO TABLETA 1,Cliente 4,01/07/2026,1521,124253,1515,123020
ANTIBIOTICO TABLETA 1,Cliente 4,01/08/2026,61731,2828471,62227,2919782
ANTIBIOTICO TABLETA 1,Cliente 4,01/09/2026,4935,348800,4948,352288
ANTIBIOTICO TABLETA 1,Cliente 4,01/10/2026,8856,782200,8658,745259
ANTIBIOTICO TABLETA 1,Cliente 4,01/11/2026,31902,1807524,32014,1823554
ANTIBIOTICO TABLETA 1,Cliente 4,01/12/2026,6767,577671,6690,562211
ANTIBIOTICO TABLETA 1,Cliente 4,01/01/2027,16583,1474931,14377,1263493
ANTIBIOTICO TABLETA 1,Cliente 4,01/02/2027,49360,4273123,45125,3774030
ANTIBIOTICO TABLETA 1,Cliente 4,01/03/2027,10984,264503,11122,280204
ANTIBIOTICO TABLETA 1,Cliente 4,01/04/2027,20533,1789002,18928,1628281
ANTIBIOTICO TABLETA 1,Cliente 4,01/05/2027,4696,354865,4703,358152
ANTIBIOTICO TABLETA 1,Cliente 4,01/06/2027,2143,175083,0,0
ANTIBIOTICO TABLETA 1,Cliente 4,01/07/2027,1521,124253,1515,123020
ANTIBIOTICO TABLETA 1,Cliente 4,01/08/2027,61731,2828471,62227,2919782
ANTIBIOTICO TABLETA 1,Cliente 4,01/09/2027,4935,348800,4948,352288
ANTIBIOTICO TABLETA 1,Cliente 5,01/10/2025,44260,4258279,35733,2770523
ANTIBIOTICO TABLETA 1,Cliente 5,01/11/2025,75123,6474569,33484,4923372
ANTIBIOTICO TABLETA 1,Cliente 5,01/12/2025,43661,4292222,22055,1506515
ANTIBIOTICO TABLETA 1,Cliente 5,01/01/2026,59324,3898566,43007,2302370
ANTIBIOTICO TABLETA 1,Cliente 5,01/02/2026,27782,1366084,27117,1269264
ANTIBIOTICO TABLETA 1,Cliente 5,01/03/2026,27360,1612609,16789,974949
