Producto - Descripción,Cliente - Descripción,Fecha,Pedido_piezas,Pedido_MXN,Factura_piezas,Factura_MXN
ANTIBIOTICO TABLETA 1,Cliente 1,01/08/2026,76438,7137779,76630,4768920
ANTIBIOTICO TABLETA 1,Cliente 1,01/09/2026,78660,7421838,79206,4934710
ANTIBIOTICO TABLETA 1,Cliente 1,01/10/2026,80662,7681050,81369,5073576
ANTIBIOTICO TABLETA 1,Cliente 1,01/11/2026,82383,7902006,82981,5185409
ANTIBIOTICO TABLETA 1,Cliente 1,01/12/2026,83932,8103478,84384,5286196
ANTIBIOTICO TABLETA 1,Cliente 1,01/01/2027,85281,8285888,85589,5377029
ANTIBIOTICO TABLETA 1,Cliente 1,01/02/2027,86441,8450034,86603,5458266
ANTIBIOTICO TABLETA 1,Cliente 1,01/03/2027,87469,8600452,87512,5533021
ANTIBIOTICO TABLETA 1,Cliente 1,01/04/2027,88384,8737408,88309,5600666
ANTIBIOTICO TABLETA 1,Cliente 1,01/05/2027,89206,8861832,89000,5661307
ANTIBIOTICO TABLETA 1,Cliente 1,01/06/2027,89952,8974834,89598,5715485
ANTIBIOTICO TABLETA 1,Cliente 1,01/07/2027,90645,9078527,90147,5764735
ANTIBIOTICO TABLETA 1,Cliente 1,01/08/2027,91281,9172912,90637,5808857
ANTIBIOTICO TABLETA 1,Cliente 1,01/09/2027,91863,9258565,91073,5848259
ANTIBIOTICO TABLETA 1,Cliente 2,01/10/2025,14304,2309755,17276,2786168
ANTIBIOTICO TABLETA 1,Cliente 2,01/11/2025,22143,2991205,25142,3495175
ANTIBIOTICO TABLETA 1,Cliente 2,01/12/2025,24634,3504644,24850,3765843
ANTIBIOTICO TABLETA 1,Cliente 2,01/01/2026,23200,3928021,20493,3780829
ANTIBIOTICO TABLETA 1,Cliente 2,01/02/2026,20036,4456348,16308,3657080
ANTIBIOTICO TABLETA 1,Cliente 2,01/03/2026,13263,4286834,11725,3647901
ANTIBIOTICO TABLETA 1,Cliente 2,01/04/2026,13481,4792170,10918,3467668
ANTIBIOTICO TABLETA 1,Cliente 2,01/05/2026,12128,4976895,10586,3536136
ANTIBIOTICO TABLETA 1,Cliente 2,01/06/2026,12057,5204681,11543,3803177
ANTIBIOTICO TABLETA 1,Cliente 2,01/07/2026,13320,5665681,13241,4141147
ANTIBIOTICO TABLETA 1,Cliente 2,01/08/2026,14951,6334457,14839,4446143
ANTIBIOTICO TABLETA 1,Cliente 2,01/09/2026,16089,7137697,15828,4666074
ANTIBIOTICO TABLETA 1,Cliente 2,01/10/2026,16282,7918745,15708,4829445
ANTIBIOTICO TABLETA 1,Cliente 2,01/11/2026,16824,8872211,15225,4876794
ANTIBIOTICO TABLETA 1,Cliente 2,01/12/2026,16264,9886252,14081,4851262
ANTIBIOTICO TABLETA 1,Cliente 2,01/01/2027,15353,10983506,12915,4796358
ANTIBIOTICO TABLETA 1,Cliente 2,01/02/2027,14409,12145916,11994,4762554
ANTIBIOTICO TABLETA 1,Cliente 2,01/03/2027,13658,13288619,11424,4773895
ANTIBIOTICO TABLETA 1,Cliente 2,01/04/2027,13266,14627130,11231,4829643
ANTIBIOTICO TABLETA 1,Cliente 2,01/05/2027,12984,15869762,11251,4899960
ANTIBIOTICO TABLETA 1,Cliente 2,01/06/2027,12974,17258675,11362,4972608
ANTIBIOTICO TABLETA 1,Cliente 2,01/07/2027,13050,18815105,11396,5027531
ANTIBIOTICO TABLETA 1,Cliente 2,01/08/2027,13073,20484049,11254,5049765
ANTIBIOTICO TABLETA 1,Cliente 2,01/09/2027,12974,22162759,10913,5039590
ANTIBIOTICO TABLETA 1,Cliente 3,01/10/2025,162063,10493927,49253,3043493
ANTIBIOTICO TABLETA 1,Cliente 3,01/11/2025,186410,11983476,50882,3223483
ANTIBIOTICO TABLETA 1,Cliente 3,01/12/2025,196242,12940315,65934,4008613
ANTIBIOTICO TABLETA 1,Cliente 3,01/01/2026,200579,13711053,84094,5017343
ANTIBIOTICO TABLETA 1,Cliente 3,01/02/2026,204702,14459868,85855,5214329
ANTIBIOTICO TABLETA 1,Cliente 3,01/03/2026,210466,15226201,68151,4342552
ANTIBIOTICO TABLETA 1,Cliente 3,01/04/2026,217192,15977995,57197,3740410
ANTIBIOTICO TABLETA 1,Cliente 3,01/05/2026,223523,16659209,53282,3484749
ANTIBIOTICO TABLETA 1,Cliente 3,01/06/2026,228304,17224599,55124,3592211
ANTIBIOTICO TABLETA 1,Cliente 3,01/07/2026,230946,17651407,58074,3831611
ANTIBIOTICO TABLETA 1,Cliente 3,01/08/2026,231574,17944961,56415,3848081
ANTIBIOTICO TABLETA 1,Cliente 3,01/09/2026,230534,18119336,53877,3749090
ANTIBIOTICO TABLETA 1,Cliente 3,01/10/2026,228902,18221801,48485,3350360
ANTIBIOTICO TABLETA 1,Cliente 3,01/11/2026,227336,18279360,51975,3484001
ANTIBIOTICO TABLETA 1,Cliente 3,01/12/2026,226112,18308278,57064,3723862
ANTIBIOTICO TABLETA 1,Cliente 3,01/01/2027,225226,18317227,59221,3846183
ANTIBIOTICO TABLETA 1,Cliente 3,01/02/2027,224566,18311216,57974,3789546
ANTIBIOTICO TABLETA 1,Cliente 3,01/03/2027,224029,18294349,56377,3682856
ANTIBIOTICO TABLETA 1,Cliente 3,01/04/2027,223571,18270798,57012,3668958
ANTIBIOTICO TABLETA 1,Cliente 3,01/05/2027,223197,18244654,58721,3728293
ANTIBIOTICO TABLETA 1,Cliente 3,01/06/2027,222929,18219334,59668,3788633
ANTIBIOTICO TABLETA 1,Cliente 3,01/07/2027,222780,18197177,59089,3793513
ANTIBIOTICO TABLETA 1,Cliente 3,01/08/2027,222745,18179300,57764,3748499
ANTIBIOTICO TABLETA 1,Cliente 3,01/09/2027,222797,18165826,57008,3706486
ANTIBIOTICO TABLETA 1,Cliente 4,01/10/2025,363412,7641855,204552,4069292
ANTIBIOTICO TABLETA 1,Cliente 4,01/11/2025,0,8879023,84890,12599073
ANTIBIOTICO TABLETA 1,Cliente 4,01/12/2025,27374,2739260,34833,2728191
ANTIBIOTICO TABLETA 1,Cliente 4,01/01/2026,2253,3365674,21097,101513
ANTIBIOTICO TABLETA 1,Cliente 4,01/02/2026,0,1824298,17706,1298033
ANTIBIOTICO TABLETA 1,Cliente 4,01/03/2026,0,1276598,0,944751
ANTIBIOTICO TABLETA 1,Cliente 4,01/04/2026,0,965618,0,842996
ANTIBIOTICO TABLETA 1,Cliente 4,01/05/2026,0,610035,0,670489
ANTIBIOTICO TABLETA 1,Cliente 4,01/06/2026,272,841515,0,523720
ANTIBIOTICO TABLETA 1,Cliente 4,01/07/2026,277193,384136,222739,0
ANTIBIOTICO TABLETA 1,Cliente 4,01/08/2026,336949,17008485,44651,5493470
ANTIBIOTICO TABLETA 1,Cliente 4,01/09/2026,9869,0,85553,11724155
ANTIBIOTICO TABLETA 1,Cliente 4,01/10/2026,0,0,74926,1349039
ANTIBIOTICO TABLETA 1,Cliente 4,01/11/2026,0,2731835,10115,340510
ANTIBIOTICO TABLETA 1,Cliente 4,01/12/2026,0,1872761,1768,817204
ANTIBIOTICO TABLETA 1,Cliente 4,01/01/2027,0,1422776,0,635733
ANTIBIOTICO TABLETA 1,Cliente 4,01/02/2027,0,1132990,0,659768
ANTIBIOTICO TABLETA 1,Cliente 4,01/03/2027,0,1092466,0,556704
ANTIBIOTICO TABLETA 1,Cliente 4,01/04/2027,0,407860,62807,248435
ANTIBIOTICO TABLETA 1,Cliente 4,01/05/2027,2959,16252823,254107,135772
ANTIBIOTICO TABLETA 1,Cliente 4,01/06/2027,1378,0,43851,10474856
ANTIBIOTICO TABLETA 1,Cliente 4,01/07/2027,0,0,37652,7148708
ANTIBIOTICO TABLETA 1,Cliente 4,01/08/2027,392794,3631947,13709,0
ANTIBIOTICO TABLETA 1,Cliente 4,01/09/2027,0,726738,10366,1400374
ANTIBIOTICO TABLETA 1,Cliente 5,01/10/2025,55138,4602173,30159,2259077
ANTIBIOTICO TABLETA 1,Cliente 5,01/11/2025,111624,8733170,67121,5106810
ANTIBIOTICO TABLETA 1,Cliente 5,01/12/2025,63526,4444829,38711,2429534
ANTIBIOTICO TABLETA 1,Cliente 5,01/01/2026,32401,1650848,17049,825621
ANTIBIOTICO TABLETA 1,Cliente 5,01/02/2026,50090,3771401,34267,2273636
ANTIBIOTICO TABLETA 1,Cliente 5,01/03/2026,61603,4110346,41103,2468663
ANTIBIOTICO TABLETA 1,Cliente 5,01/04/2026,43943,3427591,31438,1787918
ANTIBIOTICO TABLETA 1,Cliente 5,01/05/2026,41245,3130252,29075,1791920
ANTIBIOTICO TABLETA 1,Cliente 5,01/06/2026,40051,3313832,31403,2021119
ANTIBIOTICO TABLETA 1,Cliente 5,01/07/2026,40649,3199868,32891,2038073
ANTIBIOTICO TABLETA 1,Cliente 5,01/08/2026,38005,3124583,31318,1970550
ANTIBIOTICO TABLETA 1,Cliente 5,01/09/2026,36559,3135920,30288,1949493
ANTIBIOTICO TABLETA 1,Cliente 5,01/10/2026,47186,3495952,33233,1993980
ANTIBIOTICO TABLETA 1,Cliente 5,01/11/2026,39691,3250846,27879,1770536
ANTIBIOTICO TABLETA 1,Cliente 5,01/12/2026,43066,3516213,30747,2052252
ANTIBIOTICO TABLETA 1,Cliente 5,01/01/2027,50607,3809131,31795,2061332
ANTIBIOTICO TABLETA 1,Cliente 5,01/02/2027,46939,3694154,30629,2005390
ANTIBIOTICO TABLETA 1,Cliente 5,01/03/2027,47560,3905317,30967,2053666
ANTIBIOTICO TABLETA 1,Cliente 5,01/04/2027,50243,3964415,31226,2038204
ANTIBIOTICO TABLETA 1,Cliente 5,01/05/2027,48450,3986001,30797,2018734
ANTIBIOTICO TABLETA 1,Cliente 5,01/06/2027,47317,4013702,30821,2042659
ANTIBIOTICO TABLETA 1,Cliente 5,01/07/2027,48343,4059121,31142,2048673
ANTIBIOTICO TABLETA 1,Cliente 5,01/08/2027,48550,4055474,31067,2029645
ANTIBIOTICO TABLETA 1,Cliente 5,01/09/2027,47457,4037040,30916,2030909
ANTIBIOTICO TABLETA 1,Cliente 6,01/10/2025,23616,1456485,14982,1692443
ANTIBIOTICO TABLETA 1,Cliente 6,01/11/2025,37948,2521583,19246,2851312
ANTIBIOTICO TABLETA 1,Cliente 6,01/12/2025,49073,3377769,22793,3294928
ANTIBIOTICO TABLETA 1,Cliente 6,01/01/2026,56402,4087627,21409,2815685
ANTIBIOTICO TABLETA 1,Cliente 6,01/02/2026,61060,4768025,18517,2486114
ANTIBIOTICO TABLETA 1,Cliente 6,01/03/2026,64756,5519067,19267,3079750
ANTIBIOTICO TABLETA 1,Cliente 6,01/04/2026,67450,6322922,22123,3644239
ANTIBIOTICO TABLETA 1,Cliente 6,01/05/2026,67401,6997725,22619,3202020
ANTIBIOTICO TABLETA 1,Cliente 6,01/06/2026,63896,7303126,20351,2180821
ANTIBIOTICO TABLETA 1,Cliente 6,01/07/2026,57939,7100039,18434,1529601
ANTIBIOTICO TABLETA 1,Cliente 6,01/08/2026,52603,6549525,19828,1682231
ANTIBIOTICO TABLETA 1,Cliente 6,01/09/2026,47592,5969977,20889,1656622
ANTIBIOTICO TABLETA 1,Cliente 6,01/10/2026,43938,5454501,20317,1378644
ANTIBIOTICO TABLETA 1,Cliente 6,01/11/2026,41078,4911408,18804,921248
ANTIBIOTICO TABLETA 1,Cliente 6,01/12/2026,38990,4333664,18457,658284
ANTIBIOTICO TABLETA 1,Cliente 6,01/01/2027,37538,3828814,19343,701200
ANTIBIOTICO TABLETA 1,Cliente 6,01/02/2027,36601,3444952,19814,823081
ANTIBIOTICO TABLETA 1,Cliente 6,01/03/2027,36098,3132826,19200,757645
ANTIBIOTICO TABLETA 1,Cliente 6,01/04/2027,35940,2851526,18539,529165
ANTIBIOTICO TABLETA 1,Cliente 6,01/05/2027,36020,2606371,18751,419999
ANTIBIOTICO TABLETA 1,Cliente 6,01/06/2027,36259,2408649,19358,605104
ANTIBIOTICO TABLETA 1,Cliente 6,01/07/2027,36628,2250955,19436,870200
ANTIBIOTICO TABLETA 1,Cliente 6,01/08/2027,37123,2118792,19023,945865
ANTIBIOTICO TABLETA 1,Cliente 6,01/09/2027,37701,2006696,18828,889392
ANTIBIOTICO TABLETA 1,Cliente 7,01/10/2025,18052,1376401,17399,1207516
ANTIBIOTICO TABLETA 1,Cliente 7,01/11/2025,15915,1250768,14911,1028397
ANTIBIOTICO TABLETA 1,Cliente 7,01/12/2025,14458,1160522,13115,890371
ANTIBIOTICO TABLETA 1,Cliente 7,01/01/2026,13346,1093944,11671,785062
ANTIBIOTICO TABLETA 1,Cliente 7,01/02/2026,12467,1045288,10567,712869
ANTIBIOTICO TABLETA 1,Cliente 7,01/03/2026,11973,1012692,9971,676648
ANTIBIOTICO TABLETA 1,Cliente 7,01/04/2026,12206,996988,10260,683539
ANTIBIOTICO TABLETA 1,Cliente 7,01/05/2026,12151,983388,10290,693549
ANTIBIOTICO TABLETA 1,Cliente 7,01/06/2026,11956,972163,10209,706028
ANTIBIOTICO TABLETA 1,Cliente 7,01/07/2026,11972,966386,10402,726708
ANTIBIOTICO TABLETA 1,Cliente 7,01/08/2026,11990,962531,10601,745241
ANTIBIOTICO TABLETA 1,Cliente 7,01/09/2026,12177,961954,10995,764941
ANTIBIOTICO TABLETA 1,Cliente 7,01/10/2026,12397,962612,11423,781503
ANTIBIOTICO TABLETA 1,Cliente 7,01/11/2026,12522,962905,11707,791822
ANTIBIOTICO TABLETA 1,Cliente 7,01/12/2026,12615,963312,11922,798290
ANTIBIOTICO TABLETA 1,Cliente 7,01/01/2027,12683,963730,12072,801645
ANTIBIOTICO TABLETA 1,Cliente 7,01/02/2027,12729,964105,12162,802675
ANTIBIOTICO TABLETA 1,Cliente 7,01/03/2027,12755,964414,12199,802136
ANTIBIOTICO TABLETA 1,Cliente 7,01/04/2027,12768,964654,12198,800695
ANTIBIOTICO TABLETA 1,Cliente 7,01/05/2027,12775,964841,12176,798930
ANTIBIOTICO TABLETA 1,Cliente 7,01/06/2027,12776,964979,12140,797164
ANTIBIOTICO TABLETA 1,Cliente 7,01/07/2027,12772,965073,12093,795594
ANTIBIOTICO TABLETA 1,Cliente 7,01/08/2027,12765,965136,12044,794340
ANTIBIOTICO TABLETA 1,Cliente 7,01/09/2027,12756,965174,11997,793423
ANTIBIOTICO TABLETA 1,Cliente 8,01/10/2025,23537,1598422,7206,1098609
ANTIBIOTICO TABLETA 1,Cliente 8,01/11/2025,24403,1659412,12837,1288451
ANTIBIOTICO TABLETA 1,Cliente 8,01/12/2025,24903,1685778,16689,1412400
ANTIBIOTICO TABLETA 1,Cliente 8,01/01/2026,25291,1706407,19174,1502121
ANTIBIOTICO TABLETA 1,Cliente 8,01/02/2026,24893,1661274,17106,1388081
ANTIBIOTICO TABLETA 1,Cliente 8,01/03/2026,24876,1652630,18088,1425460
ANTIBIOTICO TABLETA 1,Cliente 8,01/04/2026,24744,1638097,18524,1439879
ANTIBIOTICO TABLETA 1,Cliente 8,01/05/2026,24931,1650193,19545,1507308
ANTIBIOTICO TABLETA 1,Cliente 8,01/06/2026,24743,1633892,19076,1497720
ANTIBIOTICO TABLETA 1,Cliente 8,01/07/2026,24889,1644445,18327,1520224
ANTIBIOTICO TABLETA 1,Cliente 8,01/08/2026,24792,1637076,17191,1503160
ANTIBIOTICO TABLETA 1,Cliente 8,01/09/2026,23315,1511502,6637,1150056
ANTIBIOTICO TABLETA 1,Cliente 8,01/10/2026,23680,1538236,9213,1268198
ANTIBIOTICO TABLETA 1,Cliente 8,01/11/2026,23675,1534955,11609,1293483
ANTIBIOTICO TABLETA 1,Cliente 8,01/12/2026,23653,1530309,12971,1308296
ANTIBIOTICO TABLETA 1,Cliente 8,01/01/2027,23619,1525035,13553,1314709
ANTIBIOTICO TABLETA 1,Cliente 8,01/02/2027,23576,1519211,13611,1313973
ANTIBIOTICO TABLETA 1,Cliente 8,01/03/2027,23539,1514308,13695,1319251
ANTIBIOTICO TABLETA 1,Cliente 8,01/04/2027,23502,1509616,13479,1320278
ANTIBIOTICO TABLETA 1,Cliente 8,01/05/2027,23467,1505281,12982,1318003
ANTIBIOTICO TABLETA 1,Cliente 8,01/06/2027,23431,1500731,12057,1308433
ANTIBIOTICO TABLETA 1,Cliente 8,01/07/2027,23399,1496583,10807,1295904
ANTIBIOTICO TABLETA 1,Cliente 8,01/08/2027,23366,1492253,9311,1278241
ANTIBIOTICO TABLETA 1,Cliente 8,01/09/2027,23336,1488103,7807,1258850
ANTIBIOTICO TABLETA 1,Cliente 9,01/10/2025,54757,1952132,26946,1304080
ANTIBIOTICO TABLETA 1,Cliente 9,01/11/2025,44206,1248146,13945,213044
ANTIBIOTICO TABLETA 1,Cliente 9,01/12/2025,35832,106902,22514,748340
ANTIBIOTICO TABLETA 1,Cliente 9,01/01/2026,36892,0,23394,373793
ANTIBIOTICO TABLETA 1,Cliente 9,01/02/2026,45650,0,25735,484391
ANTIBIOTICO TABLETA 1,Cliente 9,01/03/2026,61433,662249,26901,223317
ANTIBIOTICO TABLETA 1,Cliente 9,01/04/2026,71584,708341,27197,150251
ANTIBIOTICO TABLETA 1,Cliente 9,01/05/2026,73798,0,26901,0
ANTIBIOTICO TABLETA 1,Cliente 9,01/06/2026,73149,0,26484,0
ANTIBIOTICO TABLETA 1,Cliente 9,01/07/2026,76708,0,26341,0
ANTIBIOTICO TABLETA 1,Cliente 9,01/08/2026,78724,0,25905,0
ANTIBIOTICO TABLETA 1,Cliente 9,01/09/2026,77668,0,25473,0
ANTIBIOTICO TABLETA 1,Cliente 9,01/10/2026,74486,0,25132,0
ANTIBIOTICO TABLETA 1,Cliente 9,01/11/2026,79487,0,25262,0
ANTIBIOTICO TABLETA 1,Cliente 9,01/12/2026,78790,0,24941,0
ANTIBIOTICO TABLETA 1,Cliente 9,01/01/2027,74432,0,25015,0
ANTIBIOTICO TABLETA 1,Cliente 9,01/02/2027,69712,0,24979,0
ANTIBIOTICO TABLETA 1,Cliente 9,01/03/2027,66349,0,25008,0
ANTIBIOTICO TABLETA 1,Cliente 9,01/04/2027,64995,0,25038,0
ANTIBIOTICO TABLETA 1,Cliente 9,01/05/2027,64230,0,25068,0
ANTIBIOTICO TABLETA 1,Cliente 9,01/06/2027,62856,0,25095,0
ANTIBIOTICO TABLETA 1,Cliente 9,01/07/2027,60923,0,25119,0
ANTIBIOTICO TABLETA 1,Cliente 9,01/08/2027,59485,0,25140,0
ANTIBIOTICO TABLETA 1,Cliente 9,01/09/2027,58495,0,25151,0
ANTIBIOTICO TABLETA 1,Cliente Otros,01/10/2025,26938,3850311,43516,3299473
ANTIBIOTICO TABLETA 1,Cliente Otros,01/11/2025,22807,3483652,39643,3235381
ANTIBIOTICO TABLETA 1,Cliente Otros,01/12/2025,26495,3581514,39116,3219232
ANTIBIOTICO TABLETA 1,Cliente Otros,01/01/2026,30528,3832899,40870,3242393
ANTIBIOTICO TABLETA 1,Cliente Otros,01/02/2026,32632,3937219,41959,3226688
ANTIBIOTICO TABLETA 1,Cliente Otros,01/03/2026,35785,3986497,42683,3193251
ANTIBIOTICO TABLETA 1,Cliente Otros,01/04/2026,44197,4110354,45637,3225956
ANTIBIOTICO TABLETA 1,Cliente Otros,01/05/2026,48120,3922085,43339,3132561
ANTIBIOTICO TABLETA 1,Cliente Otros,01/06/2026,59207,3925385,42832,3102944
ANTIBIOTICO TABLETA 1,Cliente Otros,01/07/2026,73854,4001204,43207,3119830
ANTIBIOTICO TABLETA 1,Cliente Otros,01/08/2026,91526,4179182,46858,3243678
ANTIBIOTICO TABLETA 1,Cliente Otros,01/09/2026,89505,4284796,49189,3334897
ANTIBIOTICO TABLETA 1,Cliente Otros,01/10/2026,55807,4216755,44659,3259707
ANTIBIOTICO TABLETA 1,Cliente Otros,01/11/2026,46127,4230357,44144,3268045
ANTIBIOTICO TABLETA 1,Cliente Otros,01/12/2026,33134,4270605,44014,3269517
ANTIBIOTICO TABLETA 1,Cliente Otros,01/01/2027,27307,4307760,44033,3263830
ANTIBIOTICO TABLETA 1,Cliente Otros,01/02/2027,28723,4329024,43972,3251087
ANTIBIOTICO TABLETA 1,Cliente Otros,01/03/2027,32121,4336371,43988,3236490
ANTIBIOTICO TABLETA 1,Cliente Otros,01/04/2027,35689,4332445,44149,3224684
ANTIBIOTICO TABLETA 1,Cliente Otros,01/05/2027,39415,4320671,44140,3215428
ANTIBIOTICO TABLETA 1,Cliente Otros,01/06/2027,44311,4324843,44617,3216762
ANTIBIOTICO TABLETA 1,Cliente Otros,01/07/2027,52295,4334628,45230,3225068
ANTIBIOTICO TABLETA 1,Cliente Otros,01/08/2027,67142,4344167,45757,3236161
ANTIBIOTICO TABLETA 1,Cliente Otros,01/09/2027,87687,4346596,45667,3242386
ANTIDIARREICO TABLETAS,Cliente 1,01/10/2025,134909,16051321,20796,2065313
ANTIDIARREICO TABLETAS,Cliente 1,01/11/2025,137616,16466755,20776,2094387
ANTIDIARREICO TABLETAS,Cliente 1,01/12/2025,139050,16761984,21597,2194968
ANTIDIARREICO TABLETAS,Cliente 1,01/01/2026,139888,17118783,22803,2366980
ANTIDIARREICO TABLETAS,Cliente 1,01/02/2026,140211,17507282,25410,2708126
ANTIDIARREICO TABLETAS,Cliente 1,01/03/2026,139672,17889355,27037,2975791
ANTIDIARREICO TABLETAS,Cliente 1,01/04/2026,138242,18200913,29519,3339320
ANTIDIARREICO TABLETAS,Cliente 1,01/05/2026,135976,18413260,32716,3748467
ANTIDIARREICO TABLETAS,Cliente 1,01/06/2026,132955,18494150,35652,4090503
ANTIDIARREICO TABLETAS,Cliente 1,01/07/2026,129880,18520895,38416,4367090
ANTIDIARREICO TABLETAS,Cliente 1,01/08/2026,126968,18527274,38878,4446502
ANTIDIARREICO TABLETAS,Cliente 1,01/09/2026,124490,18552823,38958,4495544
ANTIDIARREICO TABLETAS,Cliente 1,01/10/2026,122222,18528414,38834,4531886
ANTIDIARREICO TABLETAS,Cliente 1,01/11/2026,120108,18424084,39509,4610136
ANTIDIARREICO TABLETAS,Cliente 1,01/12/2026,118315,18285786,39872,4642122
ANTIDIARREICO TABLETAS,Cliente 1,01/01/2027,116821,18114689,39886,4624675
ANTIDIARREICO TABLETAS,Cliente 1,01/02/2027,115607,17921796,39641,4572585
ANTIDIARREICO TABLETAS,Cliente 1,01/03/2027,114650,17719510,39274,4504024
ANTIDIARREICO TABLETAS,Cliente 1,01/04/2027,113916,17520132,38803,4426197
ANTIDIARREICO TABLETAS,Cliente 1,01/05/2027,113373,17334158,38318,4349664
ANTIDIARREICO TABLETAS,Cliente 1,01/06/2027,112985,17169799,37897,4280735
ANTIDIARREICO TABLETAS,Cliente 1,01/07/2027,112720,17032295,37555,4219507
ANTIDIARREICO TABLETAS,Cliente 1,01/08/2027,112551,16925393,37304,4165482
ANTIDIARREICO TABLETAS,Cliente 1,01/09/2027,112457,16850893,37057,4114443
ANTIDIARREICO TABLETAS,Cliente 2,01/10/2025,27120,2010321,18043,1872891
ANTIDIARREICO TABLETAS,Cliente 2,01/11/2025,36787,2624833,18093,1914672
ANTIDIARREICO TABLETAS,Cliente 2,01/12/2025,31161,2430849,17898,1903650
ANTIDIARREICO TABLETAS,Cliente 2,01/01/2026,42063,2709871,18611,2055933
ANTIDIARREICO TABLETAS,Cliente 2,01/02/2026,35502,2460886,18904,2079243
ANTIDIARREICO TABLETAS,Cliente 2,01/03/2026,58729,3009649,20224,2283709
ANTIDIARREICO TABLETAS,Cliente 2,01/04/2026,41629,2502819,20632,2287416
ANTIDIARREICO TABLETAS,Cliente 2,01/05/2026,39811,2408628,21351,2354917
ANTIDIARREICO TABLETAS,Cliente 2,01/06/2026,33426,2264641,22066,2418440
ANTIDIARREICO TABLETAS,Cliente 2,01/07/2026,26044,2066827,22591,2453697
ANTIDIARREICO TABLETAS,Cliente 2,01/08/2026,21639,1917750,22334,2373705
ANTIDIARREICO TABLETAS,Cliente 2,01/09/2026,20690,1911570,21552,2220785
ANTIDIARREICO TABLETAS,Cliente 2,01/10/2026,21014,2080761,20178,1968282
ANTIDIARREICO TABLETAS,Cliente 2,01/11/2026,19378,1961570,20038,1913768
ANTIDIARREICO TABLETAS,Cliente 2,01/12/2026,19009,1943188,19794,1843929
ANTIDIARREICO TABLETAS,Cliente 2,01/01/2027,18232,1901666,19469,1772673
ANTIDIARREICO TABLETAS,Cliente 2,01/02/2027,17956,1900432,19173,1728197
ANTIDIARREICO TABLETAS,Cliente 2,01/03/2027,17441,1878421,18885,1693411
ANTIDIARREICO TABLETAS,Cliente 2,01/04/2027,17332,1946152,18729,1700210
ANTIDIARREICO TABLETAS,Cliente 2,01/05/2027,17369,1974477,18631,1717569
ANTIDIARREICO TABLETAS,Cliente 2,01/06/2027,18473,2016105,18634,1756111
ANTIDIARREICO TABLETAS,Cliente 2,01/07/2027,20591,2056614,18740,1812909
ANTIDIARREICO TABLETAS,Cliente 2,01/08/2027,22156,2079313,18936,1882169
ANTIDIARREICO TABLETAS,Cliente 2,01/09/2027,22794,2083621,19149,1948055
ANTIDIARREICO TABLETAS,Cliente 3,01/10/2025,36880,7937910,13136,1327102
ANTIDIARREICO TABLETAS,Cliente 3,01/11/2025,33867,7119245,13479,1330541
ANTIDIARREICO TABLETAS,Cliente 3,01/12/2025,34354,6849419,14578,1326886
ANTIDIARREICO TABLETAS,Cliente 3,01/01/2026,36178,7012181,13065,1054131
ANTIDIARREICO TABLETAS,Cliente 3,01/02/2026,37976,7488625,13900,1035112
ANTIDIARREICO TABLETAS,Cliente 3,01/03/2026,39262,8087042,21247,1702145
ANTIDIARREICO TABLETAS,Cliente 3,01/04/2026,40144,8559644,27988,2594610
ANTIDIARREICO TABLETAS,Cliente 3,01/05/2026,40770,8861794,31871,3374294
ANTIDIARREICO TABLETAS,Cliente 3,01/06/2026,41335,8989861,31627,3437231
ANTIDIARREICO TABLETAS,Cliente 3,01/07/2026,41582,9166830,32019,3792626
ANTIDIARREICO TABLETAS,Cliente 3,01/08/2026,41785,9236429,29751,3502858
ANTIDIARREICO TABLETAS,Cliente 3,01/09/2026,42114,9217785,26862,3007207
ANTIDIARREICO TABLETAS,Cliente 3,01/10/2026,42314,9288023,23970,2509012
ANTIDIARREICO TABLETAS,Cliente 3,01/11/2026,42408,9422437,22671,2309441
ANTIDIARREICO TABLETAS,Cliente 3,01/12/2026,42499,9439904,21620,2149245
ANTIDIARREICO TABLETAS,Cliente 3,01/01/2027,42577,9416920,20632,1957734
ANTIDIARREICO TABLETAS,Cliente 3,01/02/2027,42639,9393382,19586,1734455
ANTIDIARREICO TABLETAS,Cliente 3,01/03/2027,42685,9380031,18650,1522622
ANTIDIARREICO TABLETAS,Cliente 3,01/04/2027,42720,9373990,17995,1359281
ANTIDIARREICO TABLETAS,Cliente 3,01/05/2027,42747,9367999,17433,1235321
ANTIDIARREICO TABLETAS,Cliente 3,01/06/2027,42767,9358482,16888,1152292
ANTIDIARREICO TABLETAS,Cliente 3,01/07/2027,42782,9344530,16420,1099185
ANTIDIARREICO TABLETAS,Cliente 3,01/08/2027,42794,9331368,16261,1143274
ANTIDIARREICO TABLETAS,Cliente 3,01/09/2027,42804,9319345,16395,1264709
ANTIDIARREICO TABLETAS,Cliente 4,01/10/2025,20894,2348815,9196,1090985
ANTIDIARREICO TABLETAS,Cliente 4,01/11/2025,18550,2108390,8126,941607
ANTIDIARREICO TABLETAS,Cliente 4,01/12/2025,15251,1744206,7859,893371
ANTIDIARREICO TABLETAS,Cliente 4,01/01/2026,11725,1294769,7514,872839
ANTIDIARREICO TABLETAS,Cliente 4,01/02/2026,9925,1126113,7367,859722
ANTIDIARREICO TABLETAS,Cliente 4,01/03/2026,8681,959894,7137,852033
