Producto - Descripción,Cliente - Descripción,Fecha,Pedido_piezas,Pedido_MXN,Factura_piezas,Factura_MXN
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/11/2025,196995,19286311,163055,17833879
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/12/2025,192283,17334188,166777,16347674
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/01/2026,468949,44623106,350615,32105025
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/02/2026,78535,5125179,129584,15565404
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/03/2026,87414,5235730,158079,18542180
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/04/2026,82012,2391466,174008,16508093
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/05/2026,208961,14408507,286246,25021187
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/06/2026,91212,3065466,202852,23086891
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/07/2026,188203,13527611,245615,27630042
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/08/2026,294241,25706019,273444,30597378
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/09/2026,158441,9831576,158736,20801328
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/10/2026,171369,7455023,254770,24038278
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/11/2026,186537,11252685,163131,18354038
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/12/2026,181824,9300562,166852,16867834
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/01/2027,458491,36589479,350691,32625185
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/02/2027,68077,0,129659,16085563
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/03/2027,76955,0,158155,19062340
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/04/2027,71553,0,174083,17028253
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/05/2027,198502,6374880,286322,25541346
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/06/2027,80753,0,202927,23607050
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/07/2027,177744,5493985,245691,28150201
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/08/2027,283783,17672393,273520,31117537
ANTIBIOTICO SOLUCIONES INYECTABLE ADULTO,Cliente Otros,01/09/2027,147982,1797949,158811,21321487
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/10/2025,44041,5307109,52680,4859757
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/11/2025,69529,7261683,80618,7640082
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/12/2025,56059,7104378,33530,3978945
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/01/2026,34439,5029174,37233,4441110
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/02/2026,49874,7136751,55804,5173576
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/03/2026,89330,11921922,46755,4416445
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/04/2026,70303,10135725,52154,4675232
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/05/2026,48337,8280915,79384,5780547
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/06/2026,43581,7700264,46475,6243783
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/07/2026,40601,8516491,36798,4945692
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/08/2026,19978,6279475,33079,3611687
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/09/2026,21727,6874288,54163,5025965
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/10/2026,22557,7031311,57562,5022980
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/11/2026,48045,8985886,85501,7803306
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/12/2026,34574,8828580,38413,4142169
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/01/2027,12955,6753376,42116,4604333
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/02/2027,28389,8860953,60687,5336799
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/03/2027,67846,13646124,51637,4579669
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/04/2027,48819,11859927,57036,4838456
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/05/2027,26853,10005117,84266,5943770
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/06/2027,22097,9424466,51357,6407006
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/07/2027,19117,10240693,41681,5108916
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/08/2027,0,8003678,37961,3774911
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 1,01/09/2027,243,8598490,59045,5189189
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/10/2025,30447,3420611,37400,4197919
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/11/2025,34602,3289228,33822,3375225
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/12/2025,12892,967151,19907,2004772
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/01/2026,127271,13382092,40658,4398118
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/02/2026,0,0,10869,1215383
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/03/2026,68212,7352757,71064,7981301
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/04/2026,18648,2176011,16421,1974532
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/05/2026,42087,4446444,17085,1768290
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/06/2026,28119,2849137,44649,4718292
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/07/2026,35985,4039391,43873,4999883
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/08/2026,3677,307564,20656,2243249
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/09/2026,0,0,14783,1693050
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/10/2026,32166,3561293,39200,4419068
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/11/2026,36321,3429910,35622,3596374
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/12/2026,14611,1107833,21706,2225921
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/01/2027,128990,13522774,42458,4619267
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/02/2027,0,0,12669,1436532
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/03/2027,69931,7493439,72864,8202450
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/04/2027,20367,2316693,18221,2195680
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/05/2027,43806,4587126,18885,1989439
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/06/2027,29838,2989819,46449,4939441
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/07/2027,37704,4180073,45672,5221032
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/08/2027,5396,448246,22456,2464398
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 2,01/09/2027,0,0,16583,1914199
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/10/2025,0,0,0,36334
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/11/2025,253549,25994216,49383,5754776
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/12/2025,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/01/2026,420165,43626199,22409,3821399
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/02/2026,88124,7284728,44372,7374450
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/03/2026,31408,1957329,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/04/2026,252576,21748651,32064,4280915
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/05/2026,0,0,0,394252
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/06/2026,18132,0,56547,8542241
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/07/2026,182502,17658806,13171,4471806
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/08/2026,0,0,28132,3956451
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/09/2026,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/10/2026,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/11/2026,265461,23483669,29859,4877509
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/12/2026,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/01/2027,432077,41115652,2886,2944132
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/02/2027,100036,4774181,24849,6497184
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/03/2027,43320,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/04/2027,264488,19238104,12541,3403649
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/05/2027,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/06/2027,30044,0,37024,7664975
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/07/2027,194414,15148259,0,3594540
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/08/2027,4829,0,8609,3079185
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 3,01/09/2027,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/10/2025,78511,6890180,78346,6881039
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/11/2025,18640,2199186,18473,2190121
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/12/2025,16253,1937036,16084,1927572
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/01/2026,59260,5885036,59225,5890589
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/02/2026,23309,2661124,23409,2681594
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/03/2026,21195,2394416,17543,2055448
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/04/2026,38845,4264907,38941,4285346
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/05/2026,15846,1859169,15939,1879787
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/06/2026,19121,2219696,19212,2240086
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/07/2026,38006,3916130,37821,3905882
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/08/2026,26601,3075827,26413,3065554
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/09/2026,19144,2256543,18954,2246343
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/10/2026,81771,7252198,81579,7241695
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/11/2026,21900,2561203,21705,2550776
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/12/2026,19513,2299054,19316,2288227
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/01/2027,62520,6247053,62458,6251244
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/02/2027,26569,3023141,26642,3042249
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/03/2027,24455,2756433,20776,2416103
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/04/2027,42105,4626924,42173,4646001
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/05/2027,19106,2221186,19172,2240442
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/06/2027,22381,2581713,22445,2600741
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/07/2027,41266,4278148,41053,4266537
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/08/2027,29861,3437845,29646,3426209
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 4,01/09/2027,22404,2618561,22187,2606998
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/10/2025,28967,2978979,44457,4600562
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/11/2025,32497,3446770,19144,1739614
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/12/2025,47492,5288187,9187,1085078
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/01/2026,87288,8945090,47706,4497603
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/02/2026,0,0,1249,331507
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/03/2026,0,0,5665,816749
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/04/2026,0,0,1602,359659
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/05/2026,0,356256,6379,872951
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/06/2026,2464,1182453,11773,1462627
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/07/2026,31178,4300509,8418,966416
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/08/2026,16815,2827541,9452,1104461
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/09/2026,0,806403,12438,1587048
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/10/2026,35695,4694751,44738,4666072
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/11/2026,39225,5162542,19426,1805125
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/12/2026,54220,7003960,9469,1150589
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/01/2027,94016,10660863,47987,4563114
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/02/2027,0,360659,1531,397018
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/03/2027,0,756325,5947,882260
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/04/2027,0,834226,1884,425169
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/05/2027,2575,2072028,6660,938462
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/06/2027,9191,2898226,12054,1528138
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/07/2027,37905,6016281,8700,1031927
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/08/2027,23542,4543314,9734,1169972
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 5,01/09/2027,4003,2522176,12719,1652559
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/10/2025,13280,1674792,18007,2283532
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/11/2025,14600,1888221,10171,1502866
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/12/2025,12998,1850819,13369,1913763
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/01/2026,6583,1409496,5140,1016186
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/02/2026,0,0,0,139537
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/03/2026,0,212043,0,339971
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/04/2026,0,750457,0,371625
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/05/2026,0,506925,0,538743
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/06/2026,0,746515,0,131338
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/07/2026,0,682868,0,600047
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/08/2026,0,139762,0,101792
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/09/2026,0,1029225,0,718434
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/10/2026,4271,2704018,10368,2450806
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/11/2026,5591,2917446,2532,1670141
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/12/2026,3989,2880044,5730,2081038
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/01/2027,0,2438722,0,1183461
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/02/2027,0,996425,0,306811
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/03/2027,0,1241268,0,507245
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/04/2027,0,1779682,0,538900
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/05/2027,0,1536151,0,706017
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/06/2027,0,1775740,0,298612
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/07/2027,0,1712094,0,767321
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/08/2027,0,1168988,0,269066
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 6,01/09/2027,0,2058451,0,885708
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/10/2025,97308,10337175,46741,4737680
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/11/2025,34932,3816235,10194,1060344
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/12/2025,23669,2119316,9000,995848
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/01/2026,29659,3307707,23388,2673396
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/02/2026,4712,611468,5083,624840
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/03/2026,60020,6540918,41844,4666608
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/04/2026,18616,2148069,11752,1353205
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/05/2026,3488,477973,3857,479965
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/06/2026,13974,1628418,7900,920265
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/07/2026,26094,2990679,17515,2011499
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/08/2026,9214,1119158,8007,940867
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/09/2026,29732,2971003,28704,2817404
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/10/2026,99799,10624668,47976,4885440
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/11/2026,37423,4103728,11429,1208104
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/12/2026,26161,2406809,10235,1143607
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/01/2027,32150,3595200,24623,2821155
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/02/2027,7203,898961,6318,772599
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/03/2027,62512,6828411,43078,4814368
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/04/2027,21107,2435562,12986,1500965
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/05/2027,5979,765466,5091,627725
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/06/2027,16465,1915911,9134,1068025
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/07/2027,28585,3278172,18750,2159259
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/08/2027,11705,1406651,9241,1088627
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 7,01/09/2027,32223,3258496,29939,2965164
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/10/2025,21567,2229102,20298,2233147
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/11/2025,36450,3643492,8728,893201
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/12/2025,4709,1103850,3370,371701
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/01/2026,6166,692600,4802,524095
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/02/2026,9039,819808,5153,548451
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/03/2026,7672,680088,6252,638307
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/04/2026,13022,1338672,11568,1286169
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/05/2026,9430,1071605,7942,868346
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/06/2026,21494,1879420,19986,2100428
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/07/2026,3854,878508,2301,226505
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/08/2026,2542,483037,968,108755
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/09/2026,2913,517866,1305,135333
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/10/2026,22546,2406320,20907,2297418
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/11/2026,37429,3820711,9337,957472
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/12/2026,5688,1281069,3979,435972
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/01/2027,7145,869819,5411,588366
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/02/2027,10019,997027,5762,612722
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/03/2027,8652,857306,6861,702578
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/04/2027,14001,1515891,12177,1350440
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/05/2027,10409,1248824,8551,932618
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/06/2027,22474,2056639,20595,2164699
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/07/2027,4833,1055727,2910,290776
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/08/2027,3521,660256,1577,173026
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 8,01/09/2027,3892,695085,1914,199604
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/10/2025,30182,3145054,50683,5228222
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/11/2025,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/12/2025,0,1496867,2924,50990
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/01/2026,75226,3722530,21021,2093127
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/02/2026,32724,3341556,10983,1114401
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/03/2026,147507,12652232,15749,1736179
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/04/2026,27629,2937745,52226,5521982
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/05/2026,31251,2908600,32631,3173278
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/06/2026,0,0,6938,776360
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/07/2026,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/08/2026,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/09/2026,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/10/2026,27060,2764312,51825,5357210
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/11/2026,0,0,0,0
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/12/2026,0,1116125,4066,179978
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/01/2027,72103,3341788,22164,2222116
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/02/2027,29601,2960814,12125,1243390
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/03/2027,144385,12271490,16892,1865167
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/04/2027,24506,2557003,53369,5650970
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/05/2027,28129,2527858,33774,3302266
ANTIBIOTICO SOLUCIONES INYECTABLE INFANTIL,Cliente 9,01/06/2027,0,0,8080,905349
